cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pspwght,pweight,tvpol,polintr,trstprl,stfdem,gndr,agea
CH,ESS1-7e01,1.0,08.12.2016,41198,ESS7e02_1,7,2.1,1492,1,1.0781133286674,0.452177154,66,2,7,5,2,44
CH,ESS1-7e01,1.0,08.12.2016,41199,ESS7e02_1,7,2.1,1495,1,0.99292491158611,0.452177154,2,1,6,6,1,55
CH,ESS1-7e01,1.0,08.12.2016,41200,ESS7e02_1,7,2.1,1496,1,1.14268206211503,0.452177154,2,2,7,8,1,31
CH,ESS1-7e01,1.0,08.12.2016,41201,ESS7e02_1,7,2.1,1502,1,1.14268206211503,0.452177154,1,2,3,9,1,18
CH,ESS1-7e01,1.0,08.12.2016,41202,ESS7e02_1,7,2.1,1503,1,0.99292491158611,0.452177154,2,2,5,7,1,59
CH,ESS1-7e01,1.0,08.12.2016,41203,ESS7e02_1,7,2.1,1504,1,1.0781133286674,0.452177154,66,2,7,5,2,40
CH,ESS1-7e01,1.0,08.12.2016,41204,ESS7e02_1,7,2.1,1505,1,1.0781133286674,0.452177154,66,4,7,10,2,38
CH,ESS1-7e01,1.0,08.12.2016,41205,ESS7e02_1,7,2.1,1507,1,1.1382743625012,0.452177154,2,2,6,7,2,70
CH,ESS1-7e01,1.0,08.12.2016,41206,ESS7e02_1,7,2.1,1508,1,1.11121361895588,0.452177154,1,2,7,6,1,51
CH,ESS1-7e01,1.0,08.12.2016,41207,ESS7e02_1,7,2.1,1510,1,1.0781133286674,0.452177154,1,4,5,5,2,36
CH,ESS1-7e01,1.0,08.12.2016,41208,ESS7e02_1,7,2.1,1512,1,1.14268206211503,0.452177154,66,2,3,7,1,32
CH,ESS1-7e01,1.0,08.12.2016,41209,ESS7e02_1,7,2.1,1513,1,1.0781133286674,0.452177154,66,1,4,5,2,52
CH,ESS1-7e01,1.0,08.12.2016,41210,ESS7e02_1,7,2.1,1517,1,1.0781133286674,0.452177154,1,3,7,10,2,50
CH,ESS1-7e01,1.0,08.12.2016,41211,ESS7e02_1,7,2.1,1519,1,1.1382743625012,0.452177154,2,2,4,5,2,69
CH,ESS1-7e01,1.0,08.12.2016,41212,ESS7e02_1,7,2.1,1520,1,0.99292491158611,0.452177154,66,2,9,9,1,55
CH,ESS1-7e01,1.0,08.12.2016,41213,ESS7e02_1,7,2.1,1521,1,1.0781133286674,0.452177154,3,3,6,5,2,47
CH,ESS1-7e01,1.0,08.12.2016,41214,ESS7e02_1,7,2.1,1523,1,1.1382743625012,0.452177154,4,1,3,8,2,67
CH,ESS1-7e01,1.0,08.12.2016,41215,ESS7e02_1,7,2.1,1526,1,1.0781133286674,0.452177154,2,2,8,8,2,44
CH,ESS1-7e01,1.0,08.12.2016,41216,ESS7e02_1,7,2.1,1527,1,1.11121361895588,0.452177154,2,2,4,8,1,36
CH,ESS1-7e01,1.0,08.12.2016,41217,ESS7e02_1,7,2.1,1528,1,0.99292491158611,0.452177154,3,3,6,5,1,69
CH,ESS1-7e01,1.0,08.12.2016,41218,ESS7e02_1,7,2.1,1530,1,0.99292491158611,0.452177154,0,2,6,88,1,73
CH,ESS1-7e01,1.0,08.12.2016,41219,ESS7e02_1,7,2.1,1531,1,1.13118761726617,0.452177154,1,3,7,7,2,33
CH,ESS1-7e01,1.0,08.12.2016,41220,ESS7e02_1,7,2.1,1532,1,1.11121361895588,0.452177154,2,2,8,7,1,45
CH,ESS1-7e01,1.0,08.12.2016,41221,ESS7e02_1,7,2.1,1533,1,1.11121361895588,0.452177154,1,2,4,1,1,42
CH,ESS1-7e01,1.0,08.12.2016,41222,ESS7e02_1,7,2.1,1535,1,1.11121361895588,0.452177154,1,2,0,1,1,46
CH,ESS1-7e01,1.0,08.12.2016,41223,ESS7e02_1,7,2.1,1536,1,0.99292491158611,0.452177154,2,4,5,7,1,69
CH,ESS1-7e01,1.0,08.12.2016,41224,ESS7e02_1,7,2.1,1538,1,0.99292491158611,0.452177154,2,2,5,4,1,70
CH,ESS1-7e01,1.0,08.12.2016,41225,ESS7e02_1,7,2.1,1542,1,1.11121361895588,0.452177154,1,3,8,5,1,48
CH,ESS1-7e01,1.0,08.12.2016,41226,ESS7e02_1,7,2.1,1544,1,1.13118761726617,0.452177154,66,4,6,88,2,28
CH,ESS1-7e01,1.0,08.12.2016,41227,ESS7e02_1,7,2.1,1547,1,1.14268206211503,0.452177154,0,2,7,8,1,18
CH,ESS1-7e01,1.0,08.12.2016,41228,ESS7e02_1,7,2.1,1549,1,1.0781133286674,0.452177154,1,4,6,5,2,41
CH,ESS1-7e01,1.0,08.12.2016,41229,ESS7e02_1,7,2.1,1550,1,1.0781133286674,0.452177154,3,2,7,5,2,54
CH,ESS1-7e01,1.0,08.12.2016,41230,ESS7e02_1,7,2.1,1551,1,1.13118761726617,0.452177154,0,3,8,10,2,31
CH,ESS1-7e01,1.0,08.12.2016,41231,ESS7e02_1,7,2.1,1552,1,1.13118761726617,0.452177154,1,3,5,88,2,18
CH,ESS1-7e01,1.0,08.12.2016,41232,ESS7e02_1,7,2.1,1553,1,1.13118761726617,0.452177154,1,2,7,7,2,19
CH,ESS1-7e01,1.0,08.12.2016,41233,ESS7e02_1,7,2.1,1554,1,1.0781133286674,0.452177154,1,2,6,7,2,43
CH,ESS1-7e01,1.0,08.12.2016,41234,ESS7e02_1,7,2.1,1555,1,1.13118761726617,0.452177154,1,3,7,7,2,30
CH,ESS1-7e01,1.0,08.12.2016,41235,ESS7e02_1,7,2.1,1558,1,1.00224302388065,0.452177154,2,1,7,5,1,39
CH,ESS1-7e01,1.0,08.12.2016,41236,ESS7e02_1,7,2.1,1561,1,0.895554238085709,0.452177154,1,2,7,9,1,57
CH,ESS1-7e01,1.0,08.12.2016,41237,ESS7e02_1,7,2.1,1562,1,0.895554238085709,0.452177154,66,2,5,8,1,55
CH,ESS1-7e01,1.0,08.12.2016,41238,ESS7e02_1,7,2.1,1567,1,1.03062553025983,0.452177154,1,1,5,7,1,24
CH,ESS1-7e01,1.0,08.12.2016,41239,ESS7e02_1,7,2.1,1568,1,1.00224302388065,0.452177154,66,2,9,9,1,36
CH,ESS1-7e01,1.0,08.12.2016,41240,ESS7e02_1,7,2.1,1572,1,1.02665006945377,0.452177154,1,1,4,9,2,67
CH,ESS1-7e01,1.0,08.12.2016,41241,ESS7e02_1,7,2.1,1573,1,1.02025828226482,0.452177154,1,3,2,10,2,34
CH,ESS1-7e01,1.0,08.12.2016,41242,ESS7e02_1,7,2.1,1576,1,1.02665006945377,0.452177154,2,2,6,8,2,76
CH,ESS1-7e01,1.0,08.12.2016,41243,ESS7e02_1,7,2.1,1577,1,0.972388696626081,0.452177154,1,3,6,4,2,53
CH,ESS1-7e01,1.0,08.12.2016,41244,ESS7e02_1,7,2.1,1579,1,1.02665006945377,0.452177154,1,2,7,8,2,56
CH,ESS1-7e01,1.0,08.12.2016,41245,ESS7e02_1,7,2.1,1583,1,1.03062553025983,0.452177154,0,2,8,10,1,17
CH,ESS1-7e01,1.0,08.12.2016,41246,ESS7e02_1,7,2.1,1584,1,0.895554238085709,0.452177154,2,3,4,6,1,59
CH,ESS1-7e01,1.0,08.12.2016,41247,ESS7e02_1,7,2.1,1586,1,0.895554238085709,0.452177154,2,2,6,8,1,58
CH,ESS1-7e01,1.0,08.12.2016,41248,ESS7e02_1,7,2.1,1588,1,1.03062553025983,0.452177154,2,3,4,8,1,21
CH,ESS1-7e01,1.0,08.12.2016,41249,ESS7e02_1,7,2.1,1590,1,0.972388696626081,0.452177154,1,3,5,7,2,39
CH,ESS1-7e01,1.0,08.12.2016,41250,ESS7e02_1,7,2.1,1591,1,0.895554238085709,0.452177154,2,2,8,9,1,59
CH,ESS1-7e01,1.0,08.12.2016,41251,ESS7e02_1,7,2.1,1593,1,0.972388696626081,0.452177154,1,3,2,5,2,41
CH,ESS1-7e01,1.0,08.12.2016,41252,ESS7e02_1,7,2.1,1594,1,1.02025828226482,0.452177154,0,3,6,8,2,18
CH,ESS1-7e01,1.0,08.12.2016,41253,ESS7e02_1,7,2.1,1596,1,1.02025828226482,0.452177154,0,4,5,88,2,30
CH,ESS1-7e01,1.0,08.12.2016,41254,ESS7e02_1,7,2.1,1597,1,0.895554238085709,0.452177154,2,1,7,8,1,71
CH,ESS1-7e01,1.0,08.12.2016,41255,ESS7e02_1,7,2.1,1598,1,1.02665006945377,0.452177154,4,3,88,5,2,67
CH,ESS1-7e01,1.0,08.12.2016,41256,ESS7e02_1,7,2.1,1600,1,0.895554238085709,0.452177154,3,2,6,5,1,62
CH,ESS1-7e01,1.0,08.12.2016,41257,ESS7e02_1,7,2.1,1603,1,0.895554238085709,0.452177154,4,2,5,8,1,68
CH,ESS1-7e01,1.0,08.12.2016,41258,ESS7e02_1,7,2.1,1604,1,0.972388696626081,0.452177154,2,2,7,9,2,42
CH,ESS1-7e01,1.0,08.12.2016,41259,ESS7e02_1,7,2.1,1605,1,1.02665006945377,0.452177154,2,2,8,8,2,67
CH,ESS1-7e01,1.0,08.12.2016,41260,ESS7e02_1,7,2.1,1606,1,1.00224302388065,0.452177154,1,1,6,6,1,51
CH,ESS1-7e01,1.0,08.12.2016,41261,ESS7e02_1,7,2.1,1607,1,1.00224302388065,0.452177154,1,2,6,6,1,50
CH,ESS1-7e01,1.0,08.12.2016,41262,ESS7e02_1,7,2.1,1609,1,1.02025828226482,0.452177154,1,2,6,7,2,21
CH,ESS1-7e01,1.0,08.12.2016,41263,ESS7e02_1,7,2.1,1612,1,0.895554238085709,0.452177154,1,2,5,8,1,55
CH,ESS1-7e01,1.0,08.12.2016,41264,ESS7e02_1,7,2.1,1615,1,1.00224302388065,0.452177154,0,3,8,10,1,43
CH,ESS1-7e01,1.0,08.12.2016,41265,ESS7e02_1,7,2.1,1616,1,1.02665006945377,0.452177154,2,2,6,7,2,57
CH,ESS1-7e01,1.0,08.12.2016,41266,ESS7e02_1,7,2.1,1619,1,1.02665006945377,0.452177154,1,3,8,10,2,60
CH,ESS1-7e01,1.0,08.12.2016,41267,ESS7e02_1,7,2.1,1620,1,1.00224302388065,0.452177154,2,2,7,7,1,42
CH,ESS1-7e01,1.0,08.12.2016,41268,ESS7e02_1,7,2.1,1622,1,1.00224302388065,0.452177154,3,1,6,9,1,48
CH,ESS1-7e01,1.0,08.12.2016,41269,ESS7e02_1,7,2.1,1624,1,1.0781133286674,0.452177154,66,2,7,8,2,54
CH,ESS1-7e01,1.0,08.12.2016,41270,ESS7e02_1,7,2.1,1626,1,0.972388696626081,0.452177154,1,3,7,10,2,42
CH,ESS1-7e01,1.0,08.12.2016,41271,ESS7e02_1,7,2.1,1628,1,1.02665006945377,0.452177154,3,1,5,8,2,76
CH,ESS1-7e01,1.0,08.12.2016,41272,ESS7e02_1,7,2.1,1630,1,1.02665006945377,0.452177154,1,3,5,5,2,73
CH,ESS1-7e01,1.0,08.12.2016,41273,ESS7e02_1,7,2.1,1637,1,1.02665006945377,0.452177154,3,2,7,7,2,69
CH,ESS1-7e01,1.0,08.12.2016,41274,ESS7e02_1,7,2.1,1638,1,1.02025828226482,0.452177154,0,3,9,6,2,16
CH,ESS1-7e01,1.0,08.12.2016,41275,ESS7e02_1,7,2.1,1639,1,1.02665006945377,0.452177154,1,1,5,3,2,92
CH,ESS1-7e01,1.0,08.12.2016,41276,ESS7e02_1,7,2.1,1641,1,1.02025828226482,0.452177154,2,3,10,6,2,31
CH,ESS1-7e01,1.0,08.12.2016,41277,ESS7e02_1,7,2.1,1642,1,1.02025828226482,0.452177154,1,3,7,6,2,16
CH,ESS1-7e01,1.0,08.12.2016,41278,ESS7e02_1,7,2.1,1643,1,1.02025828226482,0.452177154,3,3,5,8,2,16
CH,ESS1-7e01,1.0,08.12.2016,41279,ESS7e02_1,7,2.1,1647,1,0.972388696626081,0.452177154,66,2,9,8,2,52
CH,ESS1-7e01,1.0,08.12.2016,41280,ESS7e02_1,7,2.1,1648,1,1.02025828226482,0.452177154,3,3,5,8,2,16
CH,ESS1-7e01,1.0,08.12.2016,41281,ESS7e02_1,7,2.1,1649,1,0.972388696626081,0.452177154,66,3,5,7,2,41
CH,ESS1-7e01,1.0,08.12.2016,41282,ESS7e02_1,7,2.1,1650,1,0.895554238085709,0.452177154,3,1,3,9,1,62
CH,ESS1-7e01,1.0,08.12.2016,41283,ESS7e02_1,7,2.1,1653,1,1.02025828226482,0.452177154,1,2,8,8,2,18
CH,ESS1-7e01,1.0,08.12.2016,41284,ESS7e02_1,7,2.1,1654,1,0.972388696626081,0.452177154,1,1,7,9,2,51
CH,ESS1-7e01,1.0,08.12.2016,41285,ESS7e02_1,7,2.1,1656,1,0.972388696626081,0.452177154,1,3,8,6,2,36
CH,ESS1-7e01,1.0,08.12.2016,41286,ESS7e02_1,7,2.1,1657,1,0.972388696626081,0.452177154,1,1,6,10,2,54
CH,ESS1-7e01,1.0,08.12.2016,41287,ESS7e02_1,7,2.1,1658,1,1.02025828226482,0.452177154,0,4,3,4,2,29
CH,ESS1-7e01,1.0,08.12.2016,41288,ESS7e02_1,7,2.1,1659,1,0.972388696626081,0.452177154,1,2,8,8,2,35
CH,ESS1-7e01,1.0,08.12.2016,41289,ESS7e02_1,7,2.1,1660,1,0.895554238085709,0.452177154,1,2,6,7,1,59
CH,ESS1-7e01,1.0,08.12.2016,41290,ESS7e02_1,7,2.1,1662,1,1.02665006945377,0.452177154,1,2,5,7,2,66
CH,ESS1-7e01,1.0,08.12.2016,41291,ESS7e02_1,7,2.1,1667,1,1.00224302388065,0.452177154,1,2,5,7,1,47
CH,ESS1-7e01,1.0,08.12.2016,41292,ESS7e02_1,7,2.1,1668,1,1.02025828226482,0.452177154,1,3,8,8,2,20
CH,ESS1-7e01,1.0,08.12.2016,41293,ESS7e02_1,7,2.1,1669,1,0.895554238085709,0.452177154,1,1,4,7,1,58
CH,ESS1-7e01,1.0,08.12.2016,41294,ESS7e02_1,7,2.1,1671,1,0.895554238085709,0.452177154,1,1,7,8,1,74
CH,ESS1-7e01,1.0,08.12.2016,41295,ESS7e02_1,7,2.1,1673,1,1.03062553025983,0.452177154,1,2,8,9,1,16
CH,ESS1-7e01,1.0,08.12.2016,41296,ESS7e02_1,7,2.1,1674,1,1.02665006945377,0.452177154,1,3,6,6,2,61
CH,ESS1-7e01,1.0,08.12.2016,41297,ESS7e02_1,7,2.1,1675,1,1.00224302388065,0.452177154,2,2,7,7,1,42
CH,ESS1-7e01,1.0,08.12.2016,41298,ESS7e02_1,7,2.1,1676,1,0.895554238085709,0.452177154,1,3,6,8,1,87
CH,ESS1-7e01,1.0,08.12.2016,41299,ESS7e02_1,7,2.1,1677,1,0.895554238085709,0.452177154,1,1,6,9,1,72
CH,ESS1-7e01,1.0,08.12.2016,41300,ESS7e02_1,7,2.1,1678,1,0.972388696626081,0.452177154,2,2,7,7,2,53
CH,ESS1-7e01,1.0,08.12.2016,41301,ESS7e02_1,7,2.1,1680,1,1.02665006945377,0.452177154,3,2,7,8,2,55
CH,ESS1-7e01,1.0,08.12.2016,41302,ESS7e02_1,7,2.1,1681,1,0.972388696626081,0.452177154,66,3,8,7,2,39
CH,ESS1-7e01,1.0,08.12.2016,41303,ESS7e02_1,7,2.1,1683,1,1.03062553025983,0.452177154,1,3,7,8,1,28
CH,ESS1-7e01,1.0,08.12.2016,41304,ESS7e02_1,7,2.1,1686,1,1.00224302388065,0.452177154,1,2,4,7,1,48
CH,ESS1-7e01,1.0,08.12.2016,41305,ESS7e02_1,7,2.1,1688,1,0.895554238085709,0.452177154,2,1,5,10,1,64
CH,ESS1-7e01,1.0,08.12.2016,41306,ESS7e02_1,7,2.1,1689,1,1.02025828226482,0.452177154,66,4,6,10,2,16
CH,ESS1-7e01,1.0,08.12.2016,41307,ESS7e02_1,7,2.1,1691,1,1.03062553025983,0.452177154,1,2,7,3,1,29
CH,ESS1-7e01,1.0,08.12.2016,41308,ESS7e02_1,7,2.1,1693,1,1.02025828226482,0.452177154,0,3,88,88,2,31
CH,ESS1-7e01,1.0,08.12.2016,41309,ESS7e02_1,7,2.1,1694,1,1.03062553025983,0.452177154,0,3,4,7,1,19
CH,ESS1-7e01,1.0,08.12.2016,41310,ESS7e02_1,7,2.1,1695,1,0.972388696626081,0.452177154,2,2,6,8,2,37
CH,ESS1-7e01,1.0,08.12.2016,41311,ESS7e02_1,7,2.1,1699,1,0.895554238085709,0.452177154,3,2,7,9,1,69
CH,ESS1-7e01,1.0,08.12.2016,41312,ESS7e02_1,7,2.1,1701,1,1.02025828226482,0.452177154,1,2,9,10,2,18
CH,ESS1-7e01,1.0,08.12.2016,41313,ESS7e02_1,7,2.1,1703,1,1.00224302388065,0.452177154,1,1,6,8,1,49
CH,ESS1-7e01,1.0,08.12.2016,41314,ESS7e02_1,7,2.1,1707,1,0.972388696626081,0.452177154,1,3,8,8,2,41
CH,ESS1-7e01,1.0,08.12.2016,41315,ESS7e02_1,7,2.1,1708,1,1.02665006945377,0.452177154,66,2,6,10,2,70
CH,ESS1-7e01,1.0,08.12.2016,41316,ESS7e02_1,7,2.1,1709,1,0.895554238085709,0.452177154,1,1,7,8,1,57
CH,ESS1-7e01,1.0,08.12.2016,41317,ESS7e02_1,7,2.1,1710,1,0.972388696626081,0.452177154,1,2,5,7,2,39
CH,ESS1-7e01,1.0,08.12.2016,41318,ESS7e02_1,7,2.1,1715,1,0.895554238085709,0.452177154,66,2,3,5,1,60
CH,ESS1-7e01,1.0,08.12.2016,41319,ESS7e02_1,7,2.1,1716,1,0.972388696626081,0.452177154,1,2,7,10,2,36
CH,ESS1-7e01,1.0,08.12.2016,41320,ESS7e02_1,7,2.1,1718,1,0.972388696626081,0.452177154,1,1,7,8,2,53
CH,ESS1-7e01,1.0,08.12.2016,41321,ESS7e02_1,7,2.1,1719,1,0.895554238085709,0.452177154,2,2,6,7,1,64
CH,ESS1-7e01,1.0,08.12.2016,41322,ESS7e02_1,7,2.1,1720,1,1.03062553025983,0.452177154,2,3,8,10,1,19
CH,ESS1-7e01,1.0,08.12.2016,41323,ESS7e02_1,7,2.1,1721,1,1.02665006945377,0.452177154,2,1,3,9,2,57
CH,ESS1-7e01,1.0,08.12.2016,41324,ESS7e02_1,7,2.1,1722,1,0.972388696626081,0.452177154,2,2,4,6,2,42
CH,ESS1-7e01,1.0,08.12.2016,41325,ESS7e02_1,7,2.1,1723,1,1.03062553025983,0.452177154,1,3,8,8,1,21
CH,ESS1-7e01,1.0,08.12.2016,41326,ESS7e02_1,7,2.1,1724,1,1.02665006945377,0.452177154,1,2,9,9,2,88
CH,ESS1-7e01,1.0,08.12.2016,41327,ESS7e02_1,7,2.1,1725,1,0.972388696626081,0.452177154,1,4,5,9,2,51
CH,ESS1-7e01,1.0,08.12.2016,41328,ESS7e02_1,7,2.1,1726,1,0.972388696626081,0.452177154,1,2,5,5,2,48
CH,ESS1-7e01,1.0,08.12.2016,41329,ESS7e02_1,7,2.1,1729,1,0.972388696626081,0.452177154,2,1,7,9,2,38
CH,ESS1-7e01,1.0,08.12.2016,41330,ESS7e02_1,7,2.1,1733,1,0.972388696626081,0.452177154,2,2,6,8,2,45
CH,ESS1-7e01,1.0,08.12.2016,41331,ESS7e02_1,7,2.1,1736,1,1.03062553025983,0.452177154,2,2,7,7,1,27
CH,ESS1-7e01,1.0,08.12.2016,41332,ESS7e02_1,7,2.1,1738,1,1.00224302388065,0.452177154,3,2,6,8,1,46
CH,ESS1-7e01,1.0,08.12.2016,41333,ESS7e02_1,7,2.1,1739,1,0.972388696626081,0.452177154,2,2,7,8,2,51
CH,ESS1-7e01,1.0,08.12.2016,41334,ESS7e02_1,7,2.1,1742,1,1.02025828226482,0.452177154,1,3,5,4,2,22
CH,ESS1-7e01,1.0,08.12.2016,41335,ESS7e02_1,7,2.1,1743,1,1.00224302388065,0.452177154,2,1,3,7,1,43
CH,ESS1-7e01,1.0,08.12.2016,41336,ESS7e02_1,7,2.1,1745,1,1.03062553025983,0.452177154,0,3,6,8,1,21
CH,ESS1-7e01,1.0,08.12.2016,41337,ESS7e02_1,7,2.1,1748,1,0.972388696626081,0.452177154,1,3,4,7,2,46
CH,ESS1-7e01,1.0,08.12.2016,41338,ESS7e02_1,7,2.1,1750,1,0.895554238085709,0.452177154,2,1,5,7,1,72
CH,ESS1-7e01,1.0,08.12.2016,41339,ESS7e02_1,7,2.1,1753,1,0.972388696626081,0.452177154,1,2,7,8,2,39
CH,ESS1-7e01,1.0,08.12.2016,41340,ESS7e02_1,7,2.1,1755,1,0.895554238085709,0.452177154,2,2,8,10,1,71
CH,ESS1-7e01,1.0,08.12.2016,41341,ESS7e02_1,7,2.1,1756,1,1.00224302388065,0.452177154,3,1,4,9,1,42
CH,ESS1-7e01,1.0,08.12.2016,41342,ESS7e02_1,7,2.1,1757,1,1.02665006945377,0.452177154,1,2,3,5,2,63
CH,ESS1-7e01,1.0,08.12.2016,41343,ESS7e02_1,7,2.1,1760,1,1.02025828226482,0.452177154,2,3,6,9,2,16
CH,ESS1-7e01,1.0,08.12.2016,41344,ESS7e02_1,7,2.1,1761,1,1.02025828226482,0.452177154,1,4,7,8,2,33
CH,ESS1-7e01,1.0,08.12.2016,41345,ESS7e02_1,7,2.1,1762,1,1.02025828226482,0.452177154,66,3,9,10,2,21
CH,ESS1-7e01,1.0,08.12.2016,41346,ESS7e02_1,7,2.1,1763,1,0.972388696626081,0.452177154,1,2,7,8,2,53
CH,ESS1-7e01,1.0,08.12.2016,41347,ESS7e02_1,7,2.1,1765,1,1.03062553025983,0.452177154,1,2,4,1,1,29
CH,ESS1-7e01,1.0,08.12.2016,41348,ESS7e02_1,7,2.1,1766,1,0.972388696626081,0.452177154,1,3,7,7,2,41
CH,ESS1-7e01,1.0,08.12.2016,41349,ESS7e02_1,7,2.1,1767,1,1.03062553025983,0.452177154,1,1,8,10,1,25
CH,ESS1-7e01,1.0,08.12.2016,41350,ESS7e02_1,7,2.1,1768,1,1.02665006945377,0.452177154,1,3,7,8,2,56
CH,ESS1-7e01,1.0,08.12.2016,41351,ESS7e02_1,7,2.1,1769,1,1.00224302388065,0.452177154,1,3,7,8,1,38
CH,ESS1-7e01,1.0,08.12.2016,41352,ESS7e02_1,7,2.1,1776,1,1.02665006945377,0.452177154,1,2,8,8,2,58
CH,ESS1-7e01,1.0,08.12.2016,41353,ESS7e02_1,7,2.1,1778,1,0.895554238085709,0.452177154,2,2,4,8,1,66
CH,ESS1-7e01,1.0,08.12.2016,41354,ESS7e02_1,7,2.1,1782,1,0.895554238085709,0.452177154,1,2,2,7,1,67
CH,ESS1-7e01,1.0,08.12.2016,41355,ESS7e02_1,7,2.1,1784,1,1.00224302388065,0.452177154,66,4,5,8,1,42
CH,ESS1-7e01,1.0,08.12.2016,41356,ESS7e02_1,7,2.1,1786,1,0.972388696626081,0.452177154,2,2,7,8,2,35
CH,ESS1-7e01,1.0,08.12.2016,41357,ESS7e02_1,7,2.1,1788,1,1.03062553025983,0.452177154,1,3,2,7,1,22
CH,ESS1-7e01,1.0,08.12.2016,41358,ESS7e02_1,7,2.1,1789,1,0.895554238085709,0.452177154,2,2,4,8,1,69
CH,ESS1-7e01,1.0,08.12.2016,41359,ESS7e02_1,7,2.1,1790,1,1.02025828226482,0.452177154,1,3,6,9,2,20
CH,ESS1-7e01,1.0,08.12.2016,41360,ESS7e02_1,7,2.1,1791,1,1.02665006945377,0.452177154,1,3,4,4,2,69
CH,ESS1-7e01,1.0,08.12.2016,41361,ESS7e02_1,7,2.1,1792,1,1.00224302388065,0.452177154,2,1,9,9,1,49
CH,ESS1-7e01,1.0,08.12.2016,41362,ESS7e02_1,7,2.1,1797,1,0.891664932249793,0.452177154,2,2,7,8,1,61
CH,ESS1-7e01,1.0,08.12.2016,41363,ESS7e02_1,7,2.1,1798,1,1.02219142704356,0.452177154,2,2,6,5,2,55
CH,ESS1-7e01,1.0,08.12.2016,41364,ESS7e02_1,7,2.1,1799,1,1.015827398771,0.452177154,0,2,88,8,2,27
CH,ESS1-7e01,1.0,08.12.2016,41365,ESS7e02_1,7,2.1,1801,1,1.02219142704356,0.452177154,2,2,9,8,2,88
CH,ESS1-7e01,1.0,08.12.2016,41366,ESS7e02_1,7,2.1,1802,1,0.968165706134013,0.452177154,2,2,9,9,2,47
CH,ESS1-7e01,1.0,08.12.2016,41367,ESS7e02_1,7,2.1,1803,1,0.891664932249793,0.452177154,3,2,8,9,1,71
CH,ESS1-7e01,1.0,08.12.2016,41368,ESS7e02_1,7,2.1,1804,1,1.015827398771,0.452177154,0,3,5,5,2,16
CH,ESS1-7e01,1.0,08.12.2016,41369,ESS7e02_1,7,2.1,1805,1,1.02614962280608,0.452177154,66,1,8,8,1,34
CH,ESS1-7e01,1.0,08.12.2016,41370,ESS7e02_1,7,2.1,1806,1,1.02614962280608,0.452177154,1,3,7,9,1,18
CH,ESS1-7e01,1.0,08.12.2016,41371,ESS7e02_1,7,2.1,1808,1,0.968165706134013,0.452177154,66,4,5,5,2,46
CH,ESS1-7e01,1.0,08.12.2016,41372,ESS7e02_1,7,2.1,1809,1,1.02219142704356,0.452177154,0,4,5,4,2,59
CH,ESS1-7e01,1.0,08.12.2016,41373,ESS7e02_1,7,2.1,1810,1,0.997890378919565,0.452177154,1,2,7,7,1,39
CH,ESS1-7e01,1.0,08.12.2016,41374,ESS7e02_1,7,2.1,1812,1,1.02219142704356,0.452177154,2,4,4,5,2,56
CH,ESS1-7e01,1.0,08.12.2016,41375,ESS7e02_1,7,2.1,1813,1,0.752250986330281,0.452177154,3,2,7,7,1,69
CH,ESS1-7e01,1.0,08.12.2016,41376,ESS7e02_1,7,2.1,1815,1,0.85700035408899,0.452177154,1,3,6,10,2,21
CH,ESS1-7e01,1.0,08.12.2016,41377,ESS7e02_1,7,2.1,1816,1,0.816790681150659,0.452177154,2,3,8,9,2,40
CH,ESS1-7e01,1.0,08.12.2016,41378,ESS7e02_1,7,2.1,1817,1,0.752250986330281,0.452177154,3,4,7,8,1,81
CH,ESS1-7e01,1.0,08.12.2016,41379,ESS7e02_1,7,2.1,1819,1,1.02614962280608,0.452177154,1,2,1,2,1,29
CH,ESS1-7e01,1.0,08.12.2016,41380,ESS7e02_1,7,2.1,1821,1,0.891664932249793,0.452177154,2,3,3,6,1,59
CH,ESS1-7e01,1.0,08.12.2016,41381,ESS7e02_1,7,2.1,1824,1,0.997890378919565,0.452177154,1,1,8,8,1,51
CH,ESS1-7e01,1.0,08.12.2016,41382,ESS7e02_1,7,2.1,1826,1,1.02614962280608,0.452177154,1,2,5,5,1,19
CH,ESS1-7e01,1.0,08.12.2016,41383,ESS7e02_1,7,2.1,1828,1,0.997890378919565,0.452177154,1,3,6,5,1,46
CH,ESS1-7e01,1.0,08.12.2016,41384,ESS7e02_1,7,2.1,1829,1,0.997890378919565,0.452177154,2,1,8,7,1,52
CH,ESS1-7e01,1.0,08.12.2016,41385,ESS7e02_1,7,2.1,1832,1,1.015827398771,0.452177154,0,3,2,5,2,19
CH,ESS1-7e01,1.0,08.12.2016,41386,ESS7e02_1,7,2.1,1833,1,0.997890378919565,0.452177154,4,3,5,7,1,50
CH,ESS1-7e01,1.0,08.12.2016,41387,ESS7e02_1,7,2.1,1834,1,0.891664932249793,0.452177154,1,3,5,88,1,62
CH,ESS1-7e01,1.0,08.12.2016,41388,ESS7e02_1,7,2.1,1837,1,1.015827398771,0.452177154,1,3,8,7,2,16
CH,ESS1-7e01,1.0,08.12.2016,41389,ESS7e02_1,7,2.1,1839,1,0.968165706134013,0.452177154,2,3,8,8,2,49
CH,ESS1-7e01,1.0,08.12.2016,41390,ESS7e02_1,7,2.1,1844,1,1.015827398771,0.452177154,66,3,5,8,2,23
